q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
41351451,,,,,The review criticizes the game for slow combat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of slow combat.
34624729,,,,,The review criticizes the game for poor optimization leading to overheating and battery drain.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of poor optimization leading to overheating and battery drain.
41181941,,,,,The review criticizes the game for not allowing the inheritance of mounts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of not allowing the inheritance of mounts.
41155034,,,,,The review criticizes the game for bugs and poor optimization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of bugs and poor optimization.
41154962,,,,,The review criticizes the game for poor balance in new classes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of poor balance in new classes.
39605805,,,,,The review criticizes the game for low drop rates and slow leveling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of low drop rates and slow leveling.
41120744,,,,,The review criticizes the game for issues with recharging.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of issues with recharging.
41117826,,,,,The review criticizes the game for spammy advertising.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of spammy advertising.
41046816,,,,,The review criticizes the game for lack of innovation and poor pet system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of lack of innovation and poor pet system.
41029989,,,,,The review criticizes the game for not delivering promised new content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criticism of not delivering promised new content.
41020165,,,,,,,,,-1,"The daily activities are too demanding, making the game feel like a job rather than a leisure activity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40977801,,,,,,,,,-2,"The game becomes increasingly difficult to progress without spending money, making it feel like a trap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40876529,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is filled with bots, making it not worth spending money.",,,,,,,,,,,,,
40815719,,,,,,,,,,,-1.0,"Certain characters are more useful than others, making some less desirable in both PVP and PVE.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40804188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"The game is designed to be played in portrait mode, making it convenient for casual play.",,,
40797772,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"Despite spending a significant amount of money, the player struggles to find teams, indicating poor access for non-paying users.",,,,,,,,,,,,,
40773486,,,,,,,,,1,"The game has a rich world with various classes and skills, and the gameplay is automated and easy to pick up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40765671,,,,,,,,,-2,"The storyline is unappealing, and the early game experience lacks engaging elements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40764020,,,,,,,,,,,,,,,,,,,,,-2.0,"Recent updates have negatively impacted gameplay, such as reduced effectiveness of certain abilities.",,,,,,,,,,,,,,,,,,,
40695642,,,,,,,,,-2,"The game has become overly complex and demanding, leading to player burnout.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40685201,,,,,,,,,,,,,,,,,,,,,2.0,Frequent updates and new content keep the game fresh and engaging.,,,,,,,,,,,,,,,,,,,
40633003,,,,,,,,,1,"The game features beautiful graphics and a well-developed world, enhancing the progression experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40603941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,"The game includes a character reminiscent of Kung Fu Panda, adding charm and humor.",,,,,,,
40548274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The rewards for activities are insufficient, making the time investment feel unrewarding.",,,,,,,,,
40541650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"The game offers beautiful art and engaging voice acting, making it enjoyable even without spending money.",,,,,,,,,
40537215,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"Server merges lead to significant disadvantages for players, with insufficient compensation.",,,,,,,,,,,,,
40533414,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The gacha system is heavily reliant on luck, leading to significant disparities in rewards.",,,,,,,,,,,,,,,
40508255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game provides minimal resources, making it difficult to progress without spending money.",,,,,,,,,
40504241,,,,,,,,,2,"The game allows for strategic play, enabling players to succeed against stronger opponents.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40449080,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game requires group participation for many activities, but finding teammates is difficult.",,,,,,,,,,,,,
40448008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has issues with false advertising and using other games for promotion.
40422579,,,,,,,,,-1,The daily rewards do not scale with increased level and resource consumption.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40418889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"The game allows players to obtain powerful creatures without spending money, and the art is top-notch.",,,,,,,,,
40414577,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is difficult to play without spending money.,,,,,,,,,,,,,
40407352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is unable to replay story content.
40372078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game heavily pressures players to spend money, especially after updates.",,,,,,,,,,,
40369659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game requires spending money to keep up with progression.,,,,,,,,,,,
40362748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has graphical bugs such as overlapping and flashing screens.
40329649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The game allows players to progress by saving resources and participating in auctions.,,,,,,,,,
40326956,,,,,"The user feels that the game lacks the appeal of divine beasts and that raising them requires significant resources, impacting the enjoyment of the game.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40313193,,,,-2.0,The user is very dissatisfied with the combat due to low draw rates and poor pet cultivation.,,-2.0,The user finds the strategic/tactical depth lacking due to the necessity of team play and poor pet cultivation.,-2,The game progression is hindered by excessive daily tasks and low resource value.,2.0,The user praises the game for excellent class balance.,,,,,,,,,,,,,,,,,-2,The user feels the game is very grind-heavy and requires excessive time commitment.,,,,,,,,,,,
40308951,,,,,"The user finds the game relaxing and not demanding, providing a good casual experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40284450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user reports an issue with the game not loading properly.
40275529,,,,,The user mentions that luck plays a significant role in progressing through the game.,,,,,,,,,,,,,,2.0,The game provides opportunities and time to accumulate resources.,,,,,,,,,,,,,,,,,,,,,
40275580,,,,,,,,,,,-2.0,The user feels that certain classes are overpowered and not balanced well.,,,,,,,,,-2.0,The user mentions frequent bugs and issues with updates.,,,,,,,,,,,,,,,,,,,The user reports issues with community engagement and customer service.
40272054,,,,,,,,,,,-2.0,"The user feels that the hero balance is poor, with certain classes being significantly weaker.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40258816,,,,,,,,,-2,The user finds the game too grind-heavy with too many daily activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user reports issues with battery consumption and overheating.
40254093,,,,,The user appreciates the game's art and music and finds it convenient for casual play.,,,,,,,,,,,,,,,,,,,,,,,,2,The user feels the game is not heavily monetized compared to others.,,,,,,,,,,,
40193056,,,,,,The user suggests raising two divine beasts for strategic advantage.,,The user provides specific strategies for raising divine beasts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40198331,,,,,The user finds the combat experience enjoyable with well-equipped characters.,,,,,,,,2,The user finds diversity in team builds with different strategies.,,,,,,,,,,,,,,,,,,,,,,,,,,,
40156289,,,,,,,,,-2,The user feels progression is slow without spending money.,,,,,,,,,,,,,,,,,,,2,The user feels the game allows for both free and paid playstyles.,,,,,,,,,,,
40073284,,,,,,,,,,,,,,,,,,,,,,,True,The game has a gacha system with a five-time double red guarantee.,-2.0,The user feels the gacha pull price is unreasonable without a hundred-time self-select guarantee.,,,2,The user feels the game allows for resource accumulation without heavy spending.,,,,,,,,,,,
40032785,,,,,The user finds the game's mechanics frustrating and misleading.,,,,,,,,,,,,,,,,,,,,-2.0,The user feels the gacha pull price is unreasonable due to misleading mechanics.,,,-2,The user feels the game is heavily monetized and frustrating.,,,,,,,,,,,
40010492,,,,,The user finds the game relaxing and appreciates the art style.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39988216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game requires too much time commitment with scheduled activities.,,,,,,,,,,,
39956141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is too grind-heavy and requires excessive time commitment.,,,,,,,,,,,
39939276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized.,,,,,,,,,,,
39904738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized with high costs for participation.,,,,,,,,,,,
39890046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized and requires excessive time commitment.,,,,,,,,,,,
39886803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized with different levels of spending required for a good experience.,,,,,,,,,,,
37855461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels the game is heavily monetized with diminishing returns over time.,,,,,,,,,,,
36864699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user reports issues with stealth changes and resource investment devaluation.
39398965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is too pay-to-win.,,,,,,,,,,,
39377871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Forced to watch cutscenes, which is annoying."
39363940,,,,,The gameplay feels a bit complicated.,Complex gameplay mechanics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34543449,,,,,,,,,-2,Progression becomes very difficult and expensive after level 89.,,,,,,,,,,,,,,,,,,,-2,Heavy spending required to progress after level 89.,,,,,,,,,,,
39297487,,,,,,,,,,,,,,,,,,,,,-2.0,No noteworthy events since launch.,,,,,,,,,,,,,,,,,,,
39237410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Free players are forced to be punching bags for paying players.,,,,,,,,,,,
39148719,,,,,,,,,-2,Difficult for new players to progress without a team.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New players struggle to find teams to complete tasks.
39138286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixed online times make it hard for players with unstable schedules.
39115208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good graphics and cute pets.
39033268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game secretly downloads large amounts of data without notifying the player.,,,
38978220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Good character art, but not enough tasks."
38936862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Game not optimized for full-screen displays, causing black bars."
38926836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Certain characters and strategies require significant resources.
38902559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High resource requirements for certain characters and strategies.
38903473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Server issues during anniversary event, making it difficult to participate."
38902090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frequent bugs during events.
38884574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Players feel forced to spend money to obtain certain items.,,,,,,,,,,,
38871506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Issues with reserving new server slots.
38227619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"Significant time investment required, with many players purchasing monthly cards.",,,,,,,,,,,"Balanced character and pet mechanics, with a need for social interaction."
38298366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Game environment feels heavily monetized and exploitative.,,,,,,,,,,,
38282045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,High spending required to compete with top players.,,,,,,,,,,,
38072541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Many game promoters encourage spending money.
38009804,,,,,,根据不同的战斗，敌人的阵容组成，包括技能的特点来应付,2.0,玩家提到需要根据敌人的阵容和技能特点来制定策略，表明游戏具有较高的策略性。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38009469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的背景音乐在不同场景中变化，增强了玩家的沉浸感。
38009218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的角色配音贴合角色形象，增强了剧情的自然感。
38008316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏画风精美，场景和角色设计具有特色，增强了玩家的沉浸感。
38007097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家抱怨没有TapTap的登录选项和邮箱注册选项，导致不满。
37998582,,,,,,,,,,,,,,,成就系统,,2.0,玩家提到成就系统丰富，能够激励玩家不断探索和挑战。,2.0,完成成就可以获得丰厚的奖励，增加了游戏的乐趣。,,,,,,,,,,,,,,,,,,,,,
37997139,,,,,,,,,,,2.0,游戏的职业平衡做得很好，每个职业都有自己的优势和劣势。,2,玩家需要合理安排队伍的职业，表明游戏具有多样的队伍构建选择。,,,,,,,,,,,,,,,,,,,,,,,,,,,
37996292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的组队系统设计良好，方便玩家与其他人一起游戏。
37995945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的日常玩法种类丰富，定期活动带来新体验。
37992197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家遇到创建角色时白屏的问题，影响游戏体验。
35631039,,,回合制，横竖屏切换，单手操作,2.0,玩家对游戏的回合制和操作方式感到满意，认为游戏有新意。,,,,2,游戏不氪金也能玩，进度不算太肝，玩家体验较好。,,,,,,,,,,,,,,,,,2,玩家认为不充钱也可以玩，基础福利好。,1,游戏不逼氪，玩家可以慢慢攒资源。,,,,,,,,,,,玩家对游戏的长期体验感到失望，导致退坑。
37989474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家觉得游戏太费时间。
37989264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,非WiFi下自动下载包体资源，浪费流量。,,,
37988997,,,战斗系统，角色妖灵灵师养成,2.0,玩家对战斗系统和角色养成感到满意，认为策略性强。,制定合适的策略,2.0,玩家认为游戏对策略性考验较多。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37988141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的配乐具有中式韵味，增强了氛围感。
37988043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家抱怨PVP不平衡，属性暗改，影响游戏体验。
37987779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的配音个性鲜明，提升了角色的表现力。
37986277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏画风精致，角色建模和场景设计用心。
37985384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏的长期可玩性感到担忧，询问小氪能否坚持到后期。
37985207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏的改进感到不满。
37981743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏的暗改和逼氪感到不满，认为玩法不合理。
37975768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家试玩后对游戏感到惊艳。
37966951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的画风、剧情、音乐和社交性都很出色。
37966639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏的配音和音乐增强了沉浸感，策略性和社交性强。
37966537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏剧情丰富，地图探索玩法吸引人。
37966343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏画风优美，配音用心，职业设计独特，增加了可玩性。
37966193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活动奖励机制合理，玩家可以通过攒绑玉获得奖励。
37956984,,,,,,,,,,,,,,,,,,,,,,,,,,,2,玩家认为游戏的基础福利很好，零充也能坚持。,,,2,平时绑玉可以抽，基础福利好。,,,,,,,,,
37956019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏活跃人数多，玩家对游戏的活跃性感到满意。
37955928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏画风好，活动频繁，手机耗电稍高。
37955799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏美术风格不错，社交玩法受玩家喜爱。
37954612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对账号问题感到生气，影响游戏体验。
37937845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对猴子的使用策略提出建议。
37935256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏的交易系统感到不满，认为影响平民玩家体验。
37930028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对新职业的强度和比赛表现进行比较。
37927391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏速度的重要性进行讨论。
37926560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对凤凰的实战表现进行讨论。
37923654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏的概率机制和玩法感到不满。
37919517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏表示强烈推荐。
37919243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玩家对游戏的职业克制关系进行讨论。
